drawing_name,average,object_name,image_name,identity,matched,condition,participant,order,img_rx,img_ry,img_cx,img_cy,drawn_rx,drawn_ry,drawn_cx,drawn_cy
controlADC26_D14_apr26,0.3333333333333333,painting1,a-pr26,nonspecific,0,memorize,controlADC26,D14,32,73,393,290,NA,NA,NA,NA
controlADC28_D03_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC28,D03,32,73,393,290,NA,NA,NA,NA
controlADC30_D08_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC30,D08,32,73,393,290,NA,NA,NA,NA
controlADC31_D07_apr26,0.3333333333333333,painting1,a-pr26,nonspecific,0,memorize,controlADC31,D07,32,73,393,290,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,painting1,a-pr26,nonspecific,0,memorize,controlADC32,D13,32,73,393,290,NA,NA,NA,NA
controlADC33_D03_apr26,0,painting1,a-pr26,nonspecific,0,memorize,controlADC33,D03,32,73,393,290,NA,NA,NA,NA
controlADC01_D06_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC01,D06,20,16,546,470,NA,NA,NA,NA
controlADC04_D05_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC04,D05,20,16,546,470,NA,NA,NA,NA
controlADC06_D07_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC06,D07,20,16,546,470,NA,NA,NA,NA
controlADC07_D11_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC07,D11,20,16,546,470,NA,NA,NA,NA
controlADC08_D06_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC08,D06,20,16,546,470,NA,NA,NA,NA
controlADC10_D03_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC10,D03,20,16,546,470,NA,NA,NA,NA
controlADC11_D02_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC11,D02,20,16,546,470,NA,NA,NA,NA
controlADC12_D02_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC12,D02,20,16,546,470,NA,NA,NA,NA
controlADC16_D04_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC16,D04,20,16,546,470,NA,NA,NA,NA
controlADC17_D01_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC17,D01,20,16,546,470,NA,NA,NA,NA
controlADC20_D05_apr26,0.3333333333333333,phne1,a-pr26,nonspecific,0,memorize,controlADC20,D05,20,16,546,470,NA,NA,NA,NA
controlADC26_D14_apr26,0.3333333333333333,phne1,a-pr26,nonspecific,0,memorize,controlADC26,D14,20,16,546,470,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,phne1,a-pr26,nonspecific,0,memorize,controlADC28,D03,20,16,546,470,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,phne1,a-pr26,nonspecific,0,memorize,controlADC30,D08,20,16,546,470,NA,NA,NA,NA
controlADC31_D07_apr26,0.3333333333333333,phne1,a-pr26,nonspecific,0,memorize,controlADC31,D07,20,16,546,470,NA,NA,NA,NA
controlADC32_D13_apr26,0,phne1,a-pr26,nonspecific,0,memorize,controlADC32,D13,20,16,546,470,NA,NA,NA,NA
controlADC33_D03_apr26,0.3333333333333333,phne1,a-pr26,nonspecific,0,memorize,controlADC33,D03,20,16,546,470,NA,NA,NA,NA
controlADC01_D06_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC01,D06,92.5,282,96.5,663,NA,NA,NA,NA
controlADC04_D05_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC04,D05,92.5,282,96.5,663,NA,NA,NA,NA
controlADC06_D07_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC06,D07,92.5,282,96.5,663,NA,NA,NA,NA
controlADC07_D11_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC07,D11,92.5,282,96.5,663,NA,NA,NA,NA
controlADC08_D06_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC08,D06,92.5,282,96.5,663,NA,NA,NA,NA
controlADC10_D03_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC10,D03,92.5,282,96.5,663,NA,NA,NA,NA
controlADC11_D02_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC11,D02,92.5,282,96.5,663,NA,NA,NA,NA
controlADC12_D02_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC12,D02,92.5,282,96.5,663,NA,NA,NA,NA
controlADC16_D04_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC16,D04,92.5,282,96.5,663,NA,NA,NA,NA
controlADC17_D01_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC17,D01,92.5,282,96.5,663,NA,NA,NA,NA
controlADC20_D05_apr26,0.3333333333333333,plant1,a-pr26,nonspecific,0,memorize,controlADC20,D05,92.5,282,96.5,663,NA,NA,NA,NA
controlADC26_D14_apr26,0.3333333333333333,plant1,a-pr26,nonspecific,0,memorize,controlADC26,D14,92.5,282,96.5,663,NA,NA,NA,NA
controlADC28_D03_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC28,D03,92.5,282,96.5,663,NA,NA,NA,NA
controlADC30_D08_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC30,D08,92.5,282,96.5,663,NA,NA,NA,NA
controlADC31_D07_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC31,D07,92.5,282,96.5,663,NA,NA,NA,NA
controlADC32_D13_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC32,D13,92.5,282,96.5,663,NA,NA,NA,NA
controlADC33_D03_apr26,0,plant1,a-pr26,nonspecific,0,memorize,controlADC33,D03,92.5,282,96.5,663,NA,NA,NA,NA
controlADC01_D06_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC01,D06,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC04_D05_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC04,D05,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC06_D07_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC06,D07,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC07_D11_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC07,D11,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC08_D06_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC08,D06,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC10_D03_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC10,D03,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC11_D02_apr26,0.6666666666666666,printer1,a-pr26,nonspecific,1,memorize,controlADC11,D02,47.5,24.5,415.5,492.5,45,34,79,294
controlADC12_D02_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC12,D02,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC16_D04_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC16,D04,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC17_D01_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC17,D01,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC20_D05_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC20,D05,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC26_D14_apr26,0.3333333333333333,printer1,a-pr26,nonspecific,0,memorize,controlADC26,D14,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC28_D03_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC28,D03,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,printer1,a-pr26,nonspecific,0,memorize,controlADC30,D08,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC31_D07_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC31,D07,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,printer1,a-pr26,nonspecific,0,memorize,controlADC32,D13,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC33_D03_apr26,0,printer1,a-pr26,nonspecific,0,memorize,controlADC33,D03,47.5,24.5,415.5,492.5,NA,NA,NA,NA
controlADC01_D06_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC01,D06,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC04_D05_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC04,D05,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC06_D07_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC06,D07,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC07_D11_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC07,D11,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC08_D06_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC08,D06,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC10_D03_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC10,D03,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC11_D02_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC11,D02,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC12_D02_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC12,D02,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC16_D04_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC16,D04,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC17_D01_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC17,D01,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC20_D05_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC20,D05,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC26_D14_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC26,D14,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC28_D03_apr26,0.3333333333333333,radiator1,a-pr26,nonspecific,0,memorize,controlADC28,D03,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC30_D08_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC30,D08,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC31_D07_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC31,D07,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,radiator1,a-pr26,nonspecific,0,memorize,controlADC32,D13,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC33_D03_apr26,0,radiator1,a-pr26,nonspecific,0,memorize,controlADC33,D03,90.5,93.5,1188.5,589.5,NA,NA,NA,NA
controlADC01_D06_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC01,D06,30,24.5,992,494.5,NA,NA,NA,NA
controlADC04_D05_apr26,0.3333333333333333,speaker1,a-pr26,nonspecific,0,memorize,controlADC04,D05,30,24.5,992,494.5,NA,NA,NA,NA
controlADC06_D07_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC06,D07,30,24.5,992,494.5,NA,NA,NA,NA
controlADC07_D11_apr26,0.6666666666666666,speaker1,a-pr26,nonspecific,1,memorize,controlADC07,D11,30,24.5,992,494.5,43,33,354,214
controlADC08_D06_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC08,D06,30,24.5,992,494.5,NA,NA,NA,NA
controlADC10_D03_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC10,D03,30,24.5,992,494.5,NA,NA,NA,NA
controlADC11_D02_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC11,D02,30,24.5,992,494.5,NA,NA,NA,NA
controlADC12_D02_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC12,D02,30,24.5,992,494.5,NA,NA,NA,NA
controlADC16_D04_apr26,0.3333333333333333,speaker1,a-pr26,nonspecific,0,memorize,controlADC16,D04,30,24.5,992,494.5,NA,NA,NA,NA
controlADC17_D01_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC17,D01,30,24.5,992,494.5,NA,NA,NA,NA
controlADC20_D05_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC20,D05,30,24.5,992,494.5,NA,NA,NA,NA
controlADC26_D14_apr26,0.3333333333333333,speaker1,a-pr26,nonspecific,0,memorize,controlADC26,D14,30,24.5,992,494.5,NA,NA,NA,NA
controlADC28_D03_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC28,D03,30,24.5,992,494.5,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,speaker1,a-pr26,nonspecific,0,memorize,controlADC30,D08,30,24.5,992,494.5,NA,NA,NA,NA
controlADC31_D07_apr26,0.3333333333333333,speaker1,a-pr26,nonspecific,0,memorize,controlADC31,D07,30,24.5,992,494.5,NA,NA,NA,NA
controlADC32_D13_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC32,D13,30,24.5,992,494.5,NA,NA,NA,NA
controlADC33_D03_apr26,0,speaker1,a-pr26,nonspecific,0,memorize,controlADC33,D03,30,24.5,992,494.5,NA,NA,NA,NA
controlADC01_D06_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC01,D06,49,62.5,368,648.5,NA,NA,NA,NA
controlADC04_D05_apr26,0.3333333333333333,trashcan1,a-pr26,nonspecific,0,memorize,controlADC04,D05,49,62.5,368,648.5,NA,NA,NA,NA
controlADC06_D07_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC06,D07,49,62.5,368,648.5,NA,NA,NA,NA
controlADC07_D11_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC07,D11,49,62.5,368,648.5,NA,NA,NA,NA
controlADC08_D06_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC08,D06,49,62.5,368,648.5,NA,NA,NA,NA
controlADC10_D03_apr26,0.3333333333333333,trashcan1,a-pr26,nonspecific,0,memorize,controlADC10,D03,49,62.5,368,648.5,NA,NA,NA,NA
controlADC11_D02_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC11,D02,49,62.5,368,648.5,NA,NA,NA,NA
controlADC12_D02_apr26,0.6666666666666666,trashcan1,a-pr26,nonspecific,1,memorize,controlADC12,D02,49,62.5,368,648.5,26,36,127,269
controlADC16_D04_apr26,0.3333333333333333,trashcan1,a-pr26,nonspecific,0,memorize,controlADC16,D04,49,62.5,368,648.5,NA,NA,NA,NA
controlADC17_D01_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC17,D01,49,62.5,368,648.5,NA,NA,NA,NA
controlADC20_D05_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC20,D05,49,62.5,368,648.5,NA,NA,NA,NA
controlADC26_D14_apr26,0.6666666666666666,trashcan1,a-pr26,nonspecific,1,memorize,controlADC26,D14,49,62.5,368,648.5,27,26,109,286
controlADC28_D03_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC28,D03,49,62.5,368,648.5,NA,NA,NA,NA
controlADC30_D08_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC30,D08,49,62.5,368,648.5,NA,NA,NA,NA
controlADC31_D07_apr26,0,trashcan1,a-pr26,nonspecific,0,memorize,controlADC31,D07,49,62.5,368,648.5,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,trashcan1,a-pr26,nonspecific,0,memorize,controlADC32,D13,49,62.5,368,648.5,NA,NA,NA,NA
controlADC33_D03_apr26,0.6666666666666666,trashcan1,a-pr26,nonspecific,1,memorize,controlADC33,D03,49,62.5,368,648.5,44,36,67,351
controlADC01_D06_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC01,D06,34.5,26,891.5,494,NA,NA,NA,NA
controlADC04_D05_apr26,0.3333333333333333,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC04,D05,34.5,26,891.5,494,NA,NA,NA,NA
controlADC06_D07_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC06,D07,34.5,26,891.5,494,NA,NA,NA,NA
controlADC07_D11_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC07,D11,34.5,26,891.5,494,NA,NA,NA,NA
controlADC08_D06_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC08,D06,34.5,26,891.5,494,NA,NA,NA,NA
controlADC10_D03_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC10,D03,34.5,26,891.5,494,NA,NA,NA,NA
controlADC11_D02_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC11,D02,34.5,26,891.5,494,NA,NA,NA,NA
controlADC12_D02_apr26,0.3333333333333333,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC12,D02,34.5,26,891.5,494,NA,NA,NA,NA
controlADC16_D04_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC16,D04,34.5,26,891.5,494,NA,NA,NA,NA
controlADC17_D01_apr26,0.3333333333333333,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC17,D01,34.5,26,891.5,494,NA,NA,NA,NA
controlADC20_D05_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC20,D05,34.5,26,891.5,494,NA,NA,NA,NA
controlADC26_D14_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC26,D14,34.5,26,891.5,494,NA,NA,NA,NA
controlADC28_D03_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC28,D03,34.5,26,891.5,494,NA,NA,NA,NA
controlADC30_D08_apr26,0.3333333333333333,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC30,D08,34.5,26,891.5,494,NA,NA,NA,NA
controlADC31_D07_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC31,D07,34.5,26,891.5,494,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC32,D13,34.5,26,891.5,494,NA,NA,NA,NA
controlADC33_D03_apr26,0,trayorganizer1,a-pr26,nonspecific,0,memorize,controlADC33,D03,34.5,26,891.5,494,NA,NA,NA,NA
controlADC01_D06_apr26,0,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC01,D06,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC04_D05_apr26,0,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC04,D05,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC06_D07_apr26,1,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC06,D07,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC07_D11_apr26,1,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC07,D11,198.5,345.5,199.5,515.5,82,123,142,187
controlADC08_D06_apr26,1,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC08,D06,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC10_D03_apr26,0,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC10,D03,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC11_D02_apr26,0,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC11,D02,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC12_D02_apr26,1,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC12,D02,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC16_D04_apr26,0.3333333333333333,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC16,D04,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC17_D01_apr26,0.6666666666666666,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC17,D01,198.5,345.5,199.5,515.5,72,169,84,276
controlADC20_D05_apr26,0,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC20,D05,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC26_D14_apr26,1,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC26,D14,198.5,345.5,199.5,515.5,74,128,64,270
controlADC28_D03_apr26,0.3333333333333333,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC28,D03,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC30_D08_apr26,1,wardrobe1,a-pr26,nonspecific,1,memorize,controlADC30,D08,198.5,345.5,199.5,515.5,102,101,124,386
controlADC31_D07_apr26,0,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC31,D07,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC32_D13_apr26,0.3333333333333333,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC32,D13,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC33_D03_apr26,0.3333333333333333,wardrobe1,a-pr26,nonspecific,0,memorize,controlADC33,D03,198.5,345.5,199.5,515.5,NA,NA,NA,NA
controlADC01_D06_apr26,0,window1,a-pr26,nonspecific,0,memorize,controlADC01,D06,150.5,155,733.5,327,NA,NA,NA,NA
controlADC04_D05_apr26,1,window1,a-pr26,nonspecific,1,memorize,controlADC04,D05,150.5,155,733.5,327,89,71,362,109
controlADC06_D07_apr26,1,window1,a-pr26,nonspecific,1,memorize,controlADC06,D07,150.5,155,733.5,327,NA,NA,NA,NA
controlADC07_D11_apr26,0.6666666666666666,window1,a-pr26,nonspecific,1,memorize,controlADC07,D11,150.5,155,733.5,327,115,70,488,154
controlADC08_D06_apr26,1,window1,a-pr26,nonspecific,1,memorize,controlADC08,D06,150.5,155,733.5,327,NA,NA,NA,NA
controlADC10_D03_apr26,1,window1,a-pr26,nonspecific,1,memorize,controlADC10,D03,150.5,155,733.5,327,100,80,402,91
controlADC11_D02_apr26,0.3333333333333333,window1,a-pr26,nonspecific,0,memorize,controlADC11,D02,150.5,155,733.5,327,NA,NA,NA,NA
controlADC12_D02_apr26,0.6666666666666666,window1,a-pr26,nonspecific,1,memorize,controlADC12,D02,150.5,155,733.5,327,83,55,214,75
controlADC16_D04_apr26,0,window1,a-pr26,nonspecific,0,memorize,controlADC16,D04,150.5,155,733.5,327,NA,NA,NA,NA
controlADC17_D01_apr26,0,window1,a-pr26,nonspecific,0,memorize,controlADC17,D01,150.5,155,733.5,327,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,window1,a-pr26,nonspecific,1,memorize,controlADC20,D05,150.5,155,733.5,327,150,70,326,74
controlADC26_D14_apr26,0,window1,a-pr26,nonspecific,0,memorize,controlADC26,D14,150.5,155,733.5,327,NA,NA,NA,NA
controlADC28_D03_apr26,0,window1,a-pr26,nonspecific,0,memorize,controlADC28,D03,150.5,155,733.5,327,NA,NA,NA,NA
controlADC30_D08_apr26,1,window1,a-pr26,nonspecific,1,memorize,controlADC30,D08,150.5,155,733.5,327,158,95,456,111
controlADC31_D07_apr26,0.3333333333333333,window1,a-pr26,nonspecific,0,memorize,controlADC31,D07,150.5,155,733.5,327,NA,NA,NA,NA
controlADC32_D13_apr26,1,window1,a-pr26,nonspecific,1,memorize,controlADC32,D13,150.5,155,733.5,327,146,80,470,107
controlADC33_D03_apr26,0,window1,a-pr26,nonspecific,0,memorize,controlADC33,D03,150.5,155,733.5,327,NA,NA,NA,NA
controlADC01_D06_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC01,D06,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC04_D05_apr26,0.3333333333333333,window2,a-pr26,nonspecific,0,memorize,controlADC04,D05,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC06_D07_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC06,D07,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC07_D11_apr26,0.3333333333333333,window2,a-pr26,nonspecific,0,memorize,controlADC07,D11,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC08_D06_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC08,D06,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC10_D03_apr26,1,window2,a-pr26,nonspecific,1,memorize,controlADC10,D03,127.5,179.5,1149.5,314.5,76,59,421,82
controlADC11_D02_apr26,0.6666666666666666,window2,a-pr26,nonspecific,1,memorize,controlADC11,D02,127.5,179.5,1149.5,314.5,167,43,463,50
controlADC12_D02_apr26,0.6666666666666666,window2,a-pr26,nonspecific,1,memorize,controlADC12,D02,127.5,179.5,1149.5,314.5,100,64,398,74
controlADC16_D04_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC16,D04,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC17_D01_apr26,0.6666666666666666,window2,a-pr26,nonspecific,1,memorize,controlADC17,D01,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC20_D05_apr26,0.6666666666666666,window2,a-pr26,nonspecific,1,memorize,controlADC20,D05,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC26_D14_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC26,D14,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC28_D03_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC28,D03,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC30_D08_apr26,0.6666666666666666,window2,a-pr26,nonspecific,1,memorize,controlADC30,D08,127.5,179.5,1149.5,314.5,169,93,461,124
controlADC31_D07_apr26,0.3333333333333333,window2,a-pr26,nonspecific,0,memorize,controlADC31,D07,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC32_D13_apr26,0.6666666666666666,window2,a-pr26,nonspecific,1,memorize,controlADC32,D13,127.5,179.5,1149.5,314.5,141,89,475,117
controlADC33_D03_apr26,0,window2,a-pr26,nonspecific,0,memorize,controlADC33,D03,127.5,179.5,1149.5,314.5,NA,NA,NA,NA
controlADC01_D06_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC01,D06,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC04_D05_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC04,D05,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC06_D07_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC06,D07,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC07_D11_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC07,D11,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC08_D06_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC08,D06,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC10_D03_apr26,0.6666666666666666,wrapper1,a-pr26,nonspecific,1,memorize,controlADC10,D03,13.5,3.5,504.5,481.5,24,17,224,157
controlADC11_D02_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC11,D02,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC12_D02_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC12,D02,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC16_D04_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC16,D04,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC17_D01_apr26,0,wrapper1,a-pr26,nonspecific,0,memorize,controlADC17,D01,13.5,3.5,504.5,481.5,NA,NA,NA,NA
controlADC20_D05_apr26,1,wrapper1,a-pr26,nonspecific,1,memorize,controlADC20,D05,13.5,3.5,504.5,481.5,NA,NA,NA,NA
