trial,start,end,x,y,mad.x,mad.y,peak.vx,peak.vy,dur,event,participant,image
4,633.1591231,633.405596,1385,702,2.9652,1.4826,6,-3,246.47290003304101,fixation,ADC07,a-pr13.png
4,633.4231482,633.8570866,1265,728,5.9304,1.4826,-4.5,-2.5,433.9384,fixation,ADC07,a-pr13.png
4,633.8630052,634.0479792,1297,722,2.9652,2.9652,-4.5,-2.5,184.974,fixation,ADC07,a-pr13.png
4,634.0579509,634.2310663,1228,732,5.9304,2.9652,5,-2.5,173.1153999,fixation,ADC07,a-pr13.png
4,634.2490637,634.4072152,1264,748,2.9652,1.4826,5,3.5,158.1515,fixation,ADC07,a-pr13.png
4,634.4430847,634.6150192,1015,683,2.9652,1.4826,5.5,-3,171.9345,fixation,ADC07,a-pr13.png
4,634.627027,634.7510219,968,691,2.9652,1.4826,-5.5,-2.5,123.9949,fixation,ADC07,a-pr13.png
4,634.7850349,634.8411461,742,708,4.4478,2.2239,6.5,-2,56.11119997,fixation,ADC07,a-pr13.png
5,636.4731521,636.7070856,963,671,5.9304,2.9652,-5.5,3,233.9335,fixation,ADC07,a-pr14.png
5,636.7490708,637.1527674,1323,761,7.413,2.9652,5.5,-3.5,403.6966,fixation,ADC07,a-pr14.png
5,637.1767559,637.4476505,1203,726,2.9652,1.4826,-5.5,-3.5,270.8946,fixation,ADC07,a-pr14.png
5,637.4695815,638.1372035,1264.5,729,3.7065,4.4478,5.5,-3.5,667.622,fixation,ADC07,a-pr14.png
5,638.1551843,638.3670639,1249,721,3.7065,2.9652,-6,-3,211.8796,fixation,ADC07,a-pr14.png
5,638.3770561,638.6828882,1282,720,1.4826,1.4826,-4,2.5,305.8321,fixation,ADC07,a-pr14.png
5,638.690901,638.9027644,1264,724,2.9652,1.4826,-8,2,211.8633999,fixation,ADC07,a-pr14.png
5,638.9067779,639.2335741,1288,720,2.9652,1.4826,-5.5,-2.5,326.7962,fixation,ADC07,a-pr14.png
5,639.243447,639.429504,1267,720,2.9652,1.4826,-6,3,186.0570001,fixation,ADC07,a-pr14.png
5,639.4314837,639.4815293,1282,719,4.4478,1.4826,-5.5,-3,50.04559993,fixation,ADC07,a-pr14.png
5,639.4834455,640.2348671,1273,719,8.8956,1.4826,7.5,3.5,751.4216,fixation,ADC07,a-pr14.png
5,640.2430118,640.4009209,1248,725,2.9652,1.4826,-4.5,2.5,157.9090999,fixation,ADC07,a-pr14.png
5,640.404902,640.7167247,1271,722,2.9652,2.9652,6,3,311.82270001227204,fixation,ADC07,a-pr14.png
5,640.7267356,640.9546224,1248,726,4.4478,1.4826,4.5,3,227.8868001,fixation,ADC07,a-pr14.png
5,640.9586025,641.2993936,1264,720,2.9652,1.4826,-4.5,3,340.7910999,fixation,ADC07,a-pr14.png
5,641.3074128,641.8425415,1259.5,723,17.0499,1.4826,7,-3,535.1287,fixation,ADC07,a-pr14.png
5,641.8451274,642.7207024,1263,721,4.4478,1.4826,7,3,875.575,fixation,ADC07,a-pr14.png
5,642.7245747,643.2585155,1276,725,2.9652,2.9652,5.5,-2.5,533.9408,fixation,ADC07,a-pr14.png
5,643.2625267,643.5325236,1273,720,4.4478,1.4826,-7,-3,269.9969001,fixation,ADC07,a-pr14.png
5,643.6044382,643.926465,1281,721,4.4478,4.4478,5,-3.5,322.0268,fixation,ADC07,a-pr14.png
5,643.9344605,644.2603999,1258,721,2.9652,4.4478,-4.5,3,325.9394,fixation,ADC07,a-pr14.png
5,644.2704608,644.4445579,1280,708,2.9652,1.4826,7,3.5,174.0971,fixation,ADC07,a-pr14.png
6,658.6554558,658.9255123,1289,729,2.9652,1.4826,6,-2.5,270.0565001,fixation,ADC07,a-pr6.png
6,658.9455023,659.1316827,1489,726,2.9652,1.4826,4.5,-3,186.1804,fixation,ADC07,a-pr6.png
6,659.1536415,659.3476045,1665,796,2.9652,1.4826,-5.5,-2.5,193.9630001,fixation,ADC07,a-pr6.png
6,659.3695117,659.475505,1726,869,2.9652,2.9652,4.5,4.5,105.99329997785401,fixation,ADC07,a-pr6.png
6,659.4774453,659.5294146,1725,867.5,2.9652,1.4826,-3.5,3,51.96930002,fixation,ADC07,a-pr6.png
6,659.5335094,659.6554462,1730,865,2.9652,1.4826,5.5,-4.5,121.9368,fixation,ADC07,a-pr6.png
6,659.7014791,659.8903124,1266,809,3.7065,2.9652,6,3,188.8333,fixation,ADC07,a-pr6.png
6,659.9394917,659.989526,1257,809,1.4826,2.9652,-3,-3.5,50.03429996,fixation,ADC07,a-pr6.png
6,660.0295948,660.2114004,1659,781,4.4478,1.4826,4.5,3,181.8055999,fixation,ADC07,a-pr6.png
6,660.2463237,660.4343303,1755,604,1.4826,2.9652,-5.5,-3,188.0066,fixation,ADC07,a-pr6.png
6,660.4433543,660.6993709,1728,625,2.9652,1.4826,4,-3,256.0166,fixation,ADC07,a-pr6.png
6,660.7142846,660.8877482,1663,667,2.9652,2.9652,4,4,173.4636,fixation,ADC07,a-pr6.png
6,660.8894812,660.9433969,1663,665,1.4826,1.4826,4.5,3.5,53.91570006,fixation,ADC07,a-pr6.png
6,660.9714708,661.0520445,1419,682,2.9652,1.4826,4,-3,80.57370009,fixation,ADC07,a-pr6.png
6,661.0539643,661.095935,1419,683,1.4826,2.9652,3.5,3,41.970700027377504,fixation,ADC07,a-pr6.png
6,661.1338727,661.3458928,1052,700.5,2.9652,2.2239,7,-2.5,212.0201001,fixation,ADC07,a-pr6.png
6,661.357782,661.659709,1116,727,2.9652,1.4826,5,-2.5,301.9270001,fixation,ADC07,a-pr6.png
7,663.3057156,663.5636814,831,693,5.9304,1.4826,5,4,257.9658,fixation,ADC07,a-pr26.png
7,663.5956008,663.8154619,1204,698,4.4478,4.4478,-5.5,-2.5,219.8610999,fixation,ADC07,a-pr26.png
7,663.8315517,664.0693837,1251,760,7.413,2.9652,-5,3,237.832,fixation,ADC07,a-pr26.png
7,664.287271,664.3911956,1196,678,4.4478,4.4478,6,-3,103.9245999,fixation,ADC07,a-pr26.png
7,664.5231743,664.8651174,1207,708,4.4478,7.413,-4,-3.5,341.9431,fixation,ADC07,a-pr26.png
7,664.8877006,665.6339322,1258,713,8.8956,4.4478,6,-3.5,746.2316,fixation,ADC07,a-pr26.png
7,665.6391089,666.0531637,1279,719,2.9652,2.9652,-5.5,2.5,414.0548,fixation,ADC07,a-pr26.png
7,666.2050543,666.5130774,1246,717,4.4478,2.9652,3.5,-2.5,308.0231,fixation,ADC07,a-pr26.png
7,666.5230705,667.06304,1264,716,5.9304,4.4478,7.5,-3,539.9695,fixation,ADC07,a-pr26.png
7,667.0729831,667.2570423,1327.5,717.5,3.7065,2.2239,5,2,184.05919999349902,fixation,ADC07,a-pr26.png
7,667.2709678,667.6078539,1281,715,4.4478,1.4826,-7.5,3.5,336.8861,fixation,ADC07,a-pr26.png
7,667.6218732,668.1936828,1277.5,711,13.3434,1.4826,-5.5,3,571.8096001,fixation,ADC07,a-pr26.png
7,668.221723,668.3596053,1254,718,2.9652,1.4826,-3,3,137.8823001,fixation,ADC07,a-pr26.png
7,668.3668641,668.7672912,1280,713,2.9652,1.4826,-4.5,2.5,400.4271,fixation,ADC07,a-pr26.png
7,668.7773893,668.9672158,1250,723,2.9652,1.4826,-6,2.5,189.8265001,fixation,ADC07,a-pr26.png
7,668.9691615,669.3269692,1275,716,1.4826,1.4826,5.5,2.5,357.8077,fixation,ADC07,a-pr26.png
7,669.3330452,669.5090139,1253,724,2.9652,1.4826,6,2.5,175.9686999,fixation,ADC07,a-pr26.png
7,669.5150564,669.7809014,1280,716,2.9652,1.4826,-4.5,3,265.845,fixation,ADC07,a-pr26.png
7,669.950863,670.2527415,1267,706,4.4478,2.9652,-5,-3,301.8785,fixation,ADC07,a-pr26.png
7,670.2867514,670.5095853,1285,705,2.9652,2.9652,5,3,222.8339,fixation,ADC07,a-pr26.png
7,670.5176306,671.1932031,1263,710,2.9652,2.9652,-4.5,-3,675.5725001,fixation,ADC07,a-pr26.png
7,671.1992375,671.2472138,1296,713,2.9652,1.4826,-4.5,-2.5,47.97630005,fixation,ADC07,a-pr26.png
8,683.6464722,683.924411,1266,720,7.413,1.4826,-4,-3,277.9388,fixation,ADC07,a-pr4.png
8,683.9403219,684.1762212,1357,762,3.7065,2.9652,-5,-3.5,235.8993,fixation,ADC07,a-pr4.png
8,684.1961579,684.3260842,1551,792,2.9652,1.4826,-5,3.5,129.9262999,fixation,ADC07,a-pr4.png
8,684.3560508,684.4519933,1763.5,774,2.2239,1.4826,-5.5,-3,95.94250005,fixation,ADC07,a-pr4.png
8,684.4539962,684.5759385,1764,771,1.4826,1.4826,-5,3.5,121.9423,fixation,ADC07,a-pr4.png
8,684.5899336,684.657956,1831,776,2.9652,1.4826,5,3.5,68.02239998,fixation,ADC07,a-pr4.png
8,684.6599085,685.0047094,1827,777,2.9652,1.4826,3.5,-3.5,344.8009,fixation,ADC07,a-pr4.png
8,685.0066781,685.3725193,1827,776,2.9652,1.4826,-4,3.5,365.8412,fixation,ADC07,a-pr4.png
8,685.4204423,685.5323997,1272,715,4.4478,1.4826,-5,-2.5,111.9574001,fixation,ADC07,a-pr4.png
8,685.5584365,685.7722563,1007,748,4.4478,2.9652,-8,2.5,213.8197999,fixation,ADC07,a-pr4.png
8,685.7822517,685.9101775,978,763,2.9652,2.9652,5.5,3,127.92579999404599,fixation,ADC07,a-pr4.png
8,685.9541407,686.2479655,712,820,2.9652,1.4826,6,-4.5,293.82479994092097,fixation,ADC07,a-pr4.png
8,686.2859639,686.383909,1022,839,2.9652,1.4826,-4,-2.5,97.94510005,fixation,ADC07,a-pr4.png
8,686.4298633,686.497825,1371.5,932.5,2.2239,2.2239,4.5,-3.5,67.96170008,fixation,ADC07,a-pr4.png
8,686.4998217,686.5778173,1367,932,2.9652,1.4826,4,4,77.99560010971621,fixation,ADC07,a-pr4.png
8,686.579777,686.6657739,1369,933,4.4478,1.4826,-4,-4,85.99689999,fixation,ADC07,a-pr4.png
8,686.6937954,686.9338844,1486,971,2.9652,1.4826,4.5,-3,240.089,fixation,ADC07,a-pr4.png
8,686.9726013,687.1764524,1233,814,5.9304,2.9652,5,3,203.8511,fixation,ADC07,a-pr4.png
8,687.210052,687.3083802,1214,732,2.9652,2.9652,4,-3.5,98.32819994,fixation,ADC07,a-pr4.png
8,687.3103766,687.3623274,1222,728,1.4826,1.4826,3,3,51.9508,fixation,ADC07,a-pr4.png
8,687.3863464,687.7681456,1207,778,2.9652,2.9652,-5,4.5,381.7992,fixation,ADC07,a-pr4.png
8,687.8200723,687.9560079,1311,539,4.4478,1.4826,4.5,-3.5,135.93559991568299,fixation,ADC07,a-pr4.png
9,689.5660881,689.6300487,1524,691,2.9652,1.4826,2,2.5,63.960600064092404,fixation,ADC07,a-pr10.png
9,689.6480763,689.8359358,1432,703,5.1891,1.4826,-3.5,-3,187.8595001,fixation,ADC07,a-pr10.png
9,689.8699008,690.0737989,1171.5,784,8.1543,1.4826,-7,-3,203.8981,fixation,ADC07,a-pr10.png
9,690.1017805,690.3396273,1280,702,4.4478,2.9652,-4,-3.5,237.84679989330502,fixation,ADC07,a-pr10.png
9,690.3420626,690.4136088,1273,703,1.4826,2.9652,4.5,3,71.54619996,fixation,ADC07,a-pr10.png
9,690.7274235,690.8943173,1256,701,4.4478,2.9652,6.5,-3,166.8938,fixation,ADC07,a-pr10.png
9,690.896325,691.1981675,1268,707,7.413,2.9652,6,-3.5,301.8425,fixation,ADC07,a-pr10.png
9,691.2161424,691.5419736,1253,706,2.9652,1.4826,-5,2.5,325.8312,fixation,ADC07,a-pr10.png
9,691.5499761,691.8378279,1286,716,4.4478,2.9652,9.5,4,287.85179997612397,fixation,ADC07,a-pr10.png
9,691.8417978,691.9237377,1263,706,2.9652,1.4826,-5,-3,81.93989995,fixation,ADC07,a-pr10.png
9,691.9257374,692.495411,1268,707,2.9652,1.4826,-5.5,3,569.6736,fixation,ADC07,a-pr10.png
9,692.4994332,692.740254,1277,722,2.9652,1.4826,6,-3,240.8208001,fixation,ADC07,a-pr10.png
9,692.7512634,693.0161141,1268,717,2.9652,1.4826,-4,-2.5,264.85069999398496,fixation,ADC07,a-pr10.png
9,693.0261088,693.1360818,1214,710,2.9652,1.4826,4.5,2.5,109.973,fixation,ADC07,a-pr10.png
9,693.1556109,693.4112912,1276,706,4.4478,1.4826,5,-2.5,255.68030006070302,fixation,ADC07,a-pr10.png
9,693.4258799,693.5877821,1209,747,2.9652,1.4826,-4.5,2.5,161.9022,fixation,ADC07,a-pr10.png
9,693.5992197,694.1195092,1272,720,2.9652,1.4826,6,3.5,520.2895,fixation,ADC07,a-pr10.png
9,694.1235054,694.4033213,1256,718,1.4826,1.4826,-7,-2.5,279.8159,fixation,ADC07,a-pr10.png
9,694.4113151,694.7093304,1280,720,4.4478,1.4826,7,3.5,298.0153,fixation,ADC07,a-pr10.png
9,694.729158,695.3157997,1261,718,7.413,2.9652,-5.5,3,586.6417,fixation,ADC07,a-pr10.png
9,695.3298033,695.6476241,1253,714,2.9652,2.9652,-5.5,-3,317.8208,fixation,ADC07,a-pr10.png
9,695.6555797,696.1433251,1281,709,4.4478,2.9652,5,-3,487.7453999,fixation,ADC07,a-pr10.png
9,696.1453235,696.2033234,1281,706,1.4826,1.4826,4,3,57.999900076538296,fixation,ADC07,a-pr10.png
9,696.2093015,696.4011598,1261,710,2.9652,1.4826,-3.5,-2,191.8583001,fixation,ADC07,a-pr10.png
9,696.4052019,696.6210358,1281,708,2.9652,1.4826,-5.5,3.5,215.8339,fixation,ADC07,a-pr10.png
9,696.6270676,697.1597447,1277,714,2.9652,7.413,-4.5,3,532.6770999,fixation,ADC07,a-pr10.png
9,697.3750411,697.5375225,1287,713,7.413,4.4478,6,4,162.4814001,fixation,ADC07,a-pr10.png
10,709.9703633,710.2003874,1258,704,2.9652,2.9652,-4.5,3,230.0241,fixation,ADC07,a-pr19.png
10,710.216313,710.4384421,1417,734,5.9304,1.4826,-5.5,-3,222.1291,fixation,ADC07,a-pr19.png
10,710.4643645,710.546319,1625,747,4.4478,1.4826,4.5,3.5,81.95450001,fixation,ADC07,a-pr19.png
10,710.5623553,710.6742918,1624,746,2.9652,2.9652,-4.5,3.5,111.93650008499401,fixation,ADC07,a-pr19.png
10,710.7072086,710.9322721,1643,640,4.4478,1.4826,-5.5,3,225.0635,fixation,ADC07,a-pr19.png
10,710.9422866,711.0704926,1653,668,2.9652,1.4826,6,3,128.206,fixation,ADC07,a-pr19.png
10,711.1202952,711.2022946,1644,803,2.9652,2.9652,-5,3.5,81.9994,fixation,ADC07,a-pr19.png
10,711.2451441,711.6529427,1018,751,2.9652,2.9652,4.5,-3.5,407.7986,fixation,ADC07,a-pr19.png
10,711.6649506,711.8588097,980,776,1.4826,1.4826,4,-2.5,193.8591001,fixation,ADC07,a-pr19.png
10,711.8947918,712.21461,1036,588,4.4478,1.4826,-4,-3,319.8182001,fixation,ADC07,a-pr19.png
10,712.2386485,712.7103232,1300,574,2.9652,1.4826,-4.5,2.5,471.6747001,fixation,ADC07,a-pr19.png
11,714.3684527,714.4164213,1328,579,1.4826,1.4826,3.5,2.5,47.96860006,fixation,ADC07,a-pr30.png
11,714.4303916,714.6681883,1348,604,2.9652,1.4826,5.5,3,237.79669997748002,fixation,ADC07,a-pr30.png
11,714.7062297,715.0360383,1212,768,5.9304,1.4826,5,-4,329.80860001407603,fixation,ADC07,a-pr30.png
11,715.0579607,715.1721064,1303,734,2.9652,2.9652,3.5,2.5,114.1456999,fixation,ADC07,a-pr30.png
11,715.1740698,715.2360159,1307,728,1.4826,2.9652,-4,4,61.94609997,fixation,ADC07,a-pr30.png
11,715.3139342,715.5868977,1221,661,4.4478,2.9652,5.5,2.5,272.9635,fixation,ADC07,a-pr30.png
11,715.606228,715.9219457,1272,705,5.9304,4.4478,6,3,315.71769991751404,fixation,ADC07,a-pr30.png
11,715.9380778,716.1220062,1147.5,739,2.2239,1.4826,4.5,2.5,183.92840004526101,fixation,ADC07,a-pr30.png
11,716.1419602,716.7279664,1291,718,4.4478,1.4826,4,3.5,586.0062001,fixation,ADC07,a-pr30.png
11,716.741984,717.0538474,1272,693,4.4478,2.9652,-6,-2.5,311.8634001,fixation,ADC07,a-pr30.png
11,717.0668147,717.3839411,1291,707,2.9652,1.4826,5,-2.5,317.1264,fixation,ADC07,a-pr30.png
11,717.5481761,718.3884139,1274,704,4.4478,2.9652,5,4,840.2377999,fixation,ADC07,a-pr30.png
11,718.3944136,718.6302636,1260,703,4.4478,1.4826,-7,2.5,235.8500001,fixation,ADC07,a-pr30.png
11,718.6342636,719.1399745,1275,706,10.3782,4.4478,5.5,-3,505.71089994628005,fixation,ADC07,a-pr30.png
11,719.1460052,719.3018922,1299,706,2.9652,1.4826,5.5,2.5,155.887,fixation,ADC07,a-pr30.png
11,719.3079793,719.3679198,1273,707,2.9652,1.4826,-5,-3,59.940500070297304,fixation,ADC07,a-pr30.png
11,719.3697267,719.7137525,1273,704,2.9652,1.4826,-4,3.5,344.0258001,fixation,ADC07,a-pr30.png
11,719.7277358,719.8416873,1205,715,2.9652,1.4826,-5.5,-2.5,113.9515,fixation,ADC07,a-pr30.png
11,719.8657322,721.6555983,1277,711,4.4478,2.9652,7,3.5,1789.8661,fixation,ADC07,a-pr30.png
11,721.6615503,721.9464916,1293,727,2.9652,1.4826,5.5,-3,284.9413,fixation,ADC07,a-pr30.png
11,722.1415035,722.33845,1292,710,4.4478,2.9652,5,3,196.94649998564302,fixation,ADC07,a-pr30.png
12,735.3067394,735.5616192,1291,722,2.9652,1.4826,-5.5,-3,254.87979997342302,fixation,ADC07,a-pr5.png
12,735.5887579,735.7266989,1472,745,4.4478,1.4826,-5,-4,137.9409999,fixation,ADC07,a-pr5.png
12,735.7516034,736.067632,1675,798,2.9652,1.4826,-6,-3,316.0286001,fixation,ADC07,a-pr5.png
12,736.0826809,736.3146756,1743,791,2.9652,2.9652,5.5,3.5,231.9947,fixation,ADC07,a-pr5.png
12,736.342713,736.6366865,1726,736,2.9652,1.4826,-5,-3,293.9735,fixation,ADC07,a-pr5.png
12,736.6586705,736.8786342,1679,669,1.4826,1.4826,-5.5,-2.5,219.9637,fixation,ADC07,a-pr5.png
12,736.9105887,736.9795216,1749,626,2.9652,1.4826,-3.5,2.5,68.93290004,fixation,ADC07,a-pr5.png
12,737.0505788,737.2526068,898,671,2.9652,2.9652,5.5,2.5,202.02799991238902,fixation,ADC07,a-pr5.png
12,737.2786797,737.4346209,818,683,4.4478,2.9652,5.5,2.5,155.9412,fixation,ADC07,a-pr5.png
12,737.4627634,737.6826883,828,728,2.9652,1.4826,4,3,219.9249,fixation,ADC07,a-pr5.png
12,737.7065751,737.9745997,1066,756,2.9652,1.4826,-5,2.5,268.0246,fixation,ADC07,a-pr5.png
12,738.0006307,738.1575036,1129,780,2.9652,1.4826,-5,-2,156.87289996822102,fixation,ADC07,a-pr5.png
12,738.181496,738.5153314,1362,754,2.9652,4.4478,-6.5,3.5,333.8353999,fixation,ADC07,a-pr5.png
12,738.5672753,738.8931333,1678,755,2.9652,1.4826,-5,-3,325.85800008382597,fixation,ADC07,a-pr5.png
12,738.929051,739.1509455,1262,778,2.9652,1.4826,5,-2.5,221.8945001,fixation,ADC07,a-pr5.png
12,739.176871,739.4129048,1183,779,2.9652,1.4826,-4,-3.5,236.0338001,fixation,ADC07,a-pr5.png
12,739.4508006,739.8487486,1697,738,2.9652,1.4826,6.5,3.5,397.9480001,fixation,ADC07,a-pr5.png
12,739.9266547,740.1124653,845,733,4.4478,1.4826,5,3,185.81060005817602,fixation,ADC07,a-pr5.png
12,740.1364498,740.4445121,775,729,2.9652,1.4826,5.5,-3,308.0623,fixation,ADC07,a-pr5.png
12,740.4664519,740.687271,730,717,4.4478,1.4826,-6,-2.5,220.8191001,fixation,ADC07,a-pr5.png
12,740.7484022,740.8972633,1250.5,704,2.2239,1.4826,3.5,3.5,148.8611,fixation,ADC07,a-pr5.png
13,742.5283802,742.5884561,833,674,2.9652,1.4826,-4,-3.5,60.07589998,fixation,ADC07,a-pr1.png
13,742.6003677,742.7262577,761,712,2.9652,1.4826,3.5,-3,125.89,fixation,ADC07,a-pr1.png
13,742.7802743,742.981152,1287,785.5,2.9652,8.1543,-4.5,3,200.8777,fixation,ADC07,a-pr1.png
13,742.9831554,743.0511519,1288,772,2.9652,1.4826,4.5,-3,67.99649994,fixation,ADC07,a-pr1.png
13,743.0786722,743.5368704,1243,703,5.9304,1.4826,3.5,3,458.1981999,fixation,ADC07,a-pr1.png
13,743.556796,743.7769097,1231,786,2.9652,2.9652,4.5,-3,220.1137,fixation,ADC07,a-pr1.png
13,743.8187329,743.9605993,1313,725,2.9652,1.4826,4.5,-3.5,141.8664,fixation,ADC07,a-pr1.png
13,743.9785945,744.2644319,1281,714,2.9652,2.9652,-5,-3,285.8374001,fixation,ADC07,a-pr1.png
13,744.2863562,744.3503539,1197,782,2.9652,1.4826,5,-3,63.997699995525196,fixation,ADC07,a-pr1.png
13,744.3763394,744.4682466,1199,783,2.9652,1.4826,-4.5,-3,91.90720005,fixation,ADC07,a-pr1.png
13,744.6821275,745.1309017,1280,744,5.9304,4.4478,-4.5,-3,448.77419998010697,fixation,ADC07,a-pr1.png
13,745.2089921,745.3469153,1225,800,2.9652,2.9652,-4,3.5,137.9232,fixation,ADC07,a-pr1.png
13,745.3849244,745.5307807,1290,703,2.9652,1.4826,4,3,145.8563,fixation,ADC07,a-pr1.png
13,745.5348722,745.9046289,1282,709,2.9652,1.4826,-6,3.5,369.7567,fixation,ADC07,a-pr1.png
13,745.9265821,746.1944262,1232,784,5.1891,1.4826,5,-3.5,267.8441,fixation,ADC07,a-pr1.png
13,746.2165289,746.4682576,1295,725,2.9652,1.4826,3.5,-3,251.7287,fixation,ADC07,a-pr1.png
13,746.4902355,746.8840932,1284,716,8.8956,1.4826,-9,3.5,393.85770010085304,fixation,ADC07,a-pr1.png
13,746.8920386,747.3323205,1279.5,713,11.8608,2.9652,6,3.5,440.2819,fixation,ADC07,a-pr1.png
13,747.3388103,747.9264357,1279,716,7.413,1.4826,5.5,3.5,587.6254,fixation,ADC07,a-pr1.png
13,747.9324286,748.5920035,1282,723,5.9304,1.4826,-6.5,-3.5,659.5749,fixation,ADC07,a-pr1.png
13,748.7779951,748.9598899,1294,704,11.8608,5.9304,5,-4,181.8948,fixation,ADC07,a-pr1.png
13,748.965861,749.4526989,1272,714,7.413,8.8956,-4.5,-3,486.8379,fixation,ADC07,a-pr1.png
13,749.4558335,749.580688,1270,706,2.9652,1.4826,3.5,-2.5,124.8545001,fixation,ADC07,a-pr1.png
13,749.5887627,749.8685167,1252,704,2.9652,1.4826,-5,-3,279.754,fixation,ADC07,a-pr1.png
13,749.8764928,750.2443738,1274,713,2.9652,2.9652,5.5,4,367.881,fixation,ADC07,a-pr1.png
13,750.3542867,750.5002194,1228,719,2.9652,4.4478,3.5,-3.5,145.9326999,fixation,ADC07,a-pr1.png
14,765.2109918,765.2536271,1296,724,2.9652,1.4826,4.5,-2,42.63530003,fixation,ADC07,a-pr22.png
14,765.2596224,765.4314667,1268,725,2.9652,1.4826,5.5,2.5,171.84429999724702,fixation,ADC07,a-pr22.png
14,765.4614968,765.6016919,1456,710,3.7065,1.4826,4.5,-2,140.1951001,fixation,ADC07,a-pr22.png
14,765.6314299,766.0912947,1732,657,2.9652,3.7065,4.5,4.5,459.8648,fixation,ADC07,a-pr22.png
14,766.0932807,766.1851982,1720,661,2.9652,1.4826,4,-4.5,91.9174999,fixation,ADC07,a-pr22.png
14,766.2151376,766.510908,1537,795,4.4478,2.9652,5,3,295.7703999,fixation,ADC07,a-pr22.png
14,766.5389225,766.808827,1383,828,7.413,1.4826,-4,-3,269.9044999,fixation,ADC07,a-pr22.png
14,766.8268071,767.1267531,1428,902,2.9652,1.4826,5.5,-3.5,299.9459999,fixation,ADC07,a-pr22.png
14,767.1307501,767.1908425,1401,914,2.9652,1.4826,-3.5,2.5,60.09239994,fixation,ADC07,a-pr22.png
14,767.1949264,767.4068118,1399,913,2.9652,2.9652,5,3,211.8854001,fixation,ADC07,a-pr22.png
14,767.4147471,767.5087765,1436,919,2.9652,2.9652,4.5,3,94.02939992,fixation,ADC07,a-pr22.png
14,767.5106968,767.5487555,1436,916,2.9652,1.4826,-2.5,3.5,38.05870002,fixation,ADC07,a-pr22.png
14,767.6268995,767.8569351,1411,671,2.9652,1.4826,5.5,3,230.03559990502302,fixation,ADC07,a-pr22.png
14,767.8648214,768.0367134,1372.5,676,3.7065,1.4826,5.5,-2.5,171.8919999,fixation,ADC07,a-pr22.png
14,768.0648132,768.1187764,1263,582,2.9652,2.9652,4,-2.5,53.963200025464204,fixation,ADC07,a-pr22.png
15,769.7788699,769.998703,1279,591,1.4826,2.9652,3,-3.5,219.8331001,fixation,ADC07,a-pr21.png
15,770.0386984,770.25865,1396,739,2.9652,7.413,5.5,3,219.9516,fixation,ADC07,a-pr21.png
15,770.2907829,770.4706846,1169,717,4.4478,1.4826,5.5,-3,179.9017,fixation,ADC07,a-pr21.png
15,770.5005803,770.7346231,1408,665,2.9652,1.4826,5,3,234.04280003160198,fixation,ADC07,a-pr21.png
15,770.8624961,771.0205686,1471,664,10.3782,2.9652,4.5,-3,158.0725,fixation,ADC07,a-pr21.png
15,771.0485943,771.4005791,1249,719,2.9652,2.9652,5.5,-3,351.98480000508397,fixation,ADC07,a-pr21.png
15,771.4104931,771.7893898,1270,707,5.9304,4.4478,7.5,3.5,378.8967,fixation,ADC07,a-pr21.png
15,772.158449,772.3293254,1270,692,4.4478,7.413,5,-3.5,170.8764,fixation,ADC07,a-pr21.png
15,772.3583876,773.8623387,1268,708,7.413,5.9304,-6,3.5,1503.9511,fixation,ADC07,a-pr21.png
15,773.8683514,774.1432383,1271,713,2.9652,1.4826,-4,3,274.8869,fixation,ADC07,a-pr21.png
15,774.146362,774.3363624,1265,719,4.4478,1.4826,-4.5,-3,190.0004,fixation,ADC07,a-pr21.png
15,774.3463529,774.4323404,1318,715,2.9652,1.4826,6,-3,85.98749998,fixation,ADC07,a-pr21.png
15,774.4343225,774.5423062,1313,712,2.9652,1.4826,5,3,107.98369999974999,fixation,ADC07,a-pr21.png
15,774.5483223,774.8923106,1277,713,2.9652,1.4826,-6.5,2.5,343.98830009195103,fixation,ADC07,a-pr21.png
15,774.9022878,775.1443355,1327,716,2.9652,1.4826,5.5,2.5,242.0477,fixation,ADC07,a-pr21.png
15,775.1666869,775.6382655,1280,711,5.9304,1.4826,4,3.5,471.5786,fixation,ADC07,a-pr21.png
15,775.6402187,775.9022984,1270,711,2.9652,1.4826,4.5,-3.5,262.0797001,fixation,ADC07,a-pr21.png
15,775.9063177,775.9601597,1281,718,2.9652,1.4826,3.5,3,53.84200008,fixation,ADC07,a-pr21.png
15,775.9621819,777.000195,1270,717,4.4478,2.9652,5,3.5,1038.0131,fixation,ADC07,a-pr21.png
15,777.0081496,777.2081832,1288,726,1.4826,3.7065,-4,-2.5,200.0336,fixation,ADC07,a-pr21.png
15,777.2202601,777.4581449,1355,706,5.9304,4.4478,-5,2,237.8847999,fixation,ADC07,a-pr21.png
15,777.4721663,777.7342197,1272,710,2.9652,1.4826,-4.5,2.5,262.05340009073603,fixation,ADC07,a-pr21.png
1,392.832134,393.0739442,1283,755,5.9304,7.413,11.5,-11.5,241.8102002,fixation,ADC08,a-pr6.png
1,393.0760847,393.3697552,1285,739,17.7912,13.3434,-10,18,293.6705,fixation,ADC08,a-pr6.png
1,393.4037984,393.6066217,1664,732,5.9304,5.9304,-14,11.5,202.82329998360598,fixation,ADC08,a-pr6.png
1,393.6206131,393.7806287,1788,683,5.9304,7.413,10.5,-15.5,160.01559980202302,fixation,ADC08,a-pr6.png
